前项,后项,支持度,置信度,提升度
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.02905609674168626,0.18865866957470012,1.235724662978839
Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.03107154853879745,0.1905252317198764,1.2357159364489587
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.03107154853879745,0.20152505446623092,1.2357159364489587
" CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 菲拉格慕香水",安娜苏香水,0.024017467248908297,0.47039473684210525,1.235434611009217
安娜苏香水," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 菲拉格慕香水",0.024017467248908297,0.06307895897662108,1.235434611009217
"卡文克莱香水, 博柏利香水",马克.雅可布香水,0.030399731273093717,0.19933920704845812,1.2350318821711963
马克.雅可布香水,"卡文克莱香水, 博柏利香水",0.030399731273093717,0.18834547346514044,1.235031882171196
万宝龙传奇女士香水 30ml,"安娜苏香水, 祖玛珑香水",0.02267383271750084,0.14705882352941177,1.2349622500622253
"安娜苏香水, 祖玛珑香水",万宝龙传奇女士香水 30ml,0.02267383271750084,0.19040902679830748,1.2349622500622253
博柏利香水,"安娜苏香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.02418542156533423,0.08460634547591069,1.2346720121656183
"安娜苏香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",博柏利香水,0.02418542156533423,0.3529411764705882,1.234672012165618
"卡文克莱香水, 菲拉格慕香水",LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.02720859926100101,0.19014084507042256,1.2345677116131908
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,"卡文克莱香水, 菲拉格慕香水",0.02720859926100101,0.17666303162486371,1.2345677116131908
"迪奥香水, 博柏利香水",祖玛珑香水,0.0329190460194827,0.3493761140819964,1.2345313847146628
祖玛珑香水,"迪奥香水, 博柏利香水",0.0329190460194827,0.11632047477744807,1.2345313847146628
卡文克莱香水,"博柏利香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.03140745717164931,0.0667618707604427,1.234472604061105
"博柏利香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",卡文克莱香水,0.03140745717164931,0.5807453416149068,1.234472604061105
卡文克莱香水,"祖玛珑香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",0.02603291904601948,0.05533737950731881,1.2340028374029073
"祖玛珑香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",卡文克莱香水,0.02603291904601948,0.5805243445692884,1.234002837402907
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.03107154853879745,0.19807280513918632,1.2336040604589071
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.03107154853879745,0.19351464435146443,1.2336040604589071
"安娜苏香水, 博柏利香水",专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,0.024857238831037957,0.19680851063829788,1.233471444568869
专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,"安娜苏香水, 博柏利香水",0.024857238831037957,0.15578947368421053,1.233471444568869
安娜苏香水,"普拉达香水, 博柏利香水",0.02334564998320457,0.06131451257168064,1.233333134634414
"普拉达香水, 博柏利香水",安娜苏香水,0.02334564998320457,0.4695945945945946,1.2333331346344139
阿玛尼Gio寄情水男士淡香水 50ML,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.029224051058112193,0.1841269841269841,1.2331744246254932
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,阿玛尼Gio寄情水男士淡香水 50ML,0.029224051058112193,0.19572553430821146,1.233174424625493
阿玛尼Gio寄情水男士淡香水 50ML,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.03073563990594558,0.19365079365079363,1.2331516849163906
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,阿玛尼Gio寄情水男士淡香水 50ML,0.03073563990594558,0.19572192513368983,1.2331516849163906
香奈儿可可小姐淡香水（瓶装）,"安娜苏香水, 卡文克莱香水",0.03678199529727914,0.23548387096774193,1.233131897750163
"安娜苏香水, 卡文克莱香水",香奈儿可可小姐淡香水（瓶装）,0.03678199529727914,0.1926121372031662,1.233131897750163
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,古驰香水,0.030399731273093717,0.1971677559912854,1.2331269108950769
古驰香水,雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.030399731273093717,0.19012605042016803,1.2331269108950769
"博柏利香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",安娜苏香水,0.021834061135371178,0.46931407942238257,1.232596395624555
安娜苏香水,"博柏利香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",0.021834061135371178,0.05734450816056462,1.232596395624555
卡文克莱香水,"兰蔻香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.03174336580450118,0.06747590146376294,1.232366617531425
"兰蔻香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",卡文克莱香水,0.03174336580450118,0.5797546012269938,1.232366617531425
卡文克莱香水,"安娜苏香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.038461538461538464,0.0817565155301678,1.2323501100420735
"安娜苏香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",卡文克莱香水,0.038461538461538464,0.579746835443038,1.2323501100420735
Dior迪奥真我香水女士 -100ml淡香水EDT,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.030903594222371517,0.18813905930470348,1.232321187128938
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,Dior迪奥真我香水女士 -100ml淡香水EDT,0.030903594222371517,0.20242024202420245,1.232321187128938
"卡文克莱香水, 博柏利香水",安娜苏香水,0.07154853879744709,0.4691629955947136,1.2321995923118327
安娜苏香水,"卡文克莱香水, 博柏利香水",0.07154853879744709,0.1879135421261579,1.2321995923118327
"兰蔻香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",安娜苏香水,0.02418542156533423,0.46905537459283386,1.231916938829172
安娜苏香水,"兰蔻香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",0.02418542156533423,0.06352007057785619,1.231916938829172
"安娜苏香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",祖玛珑香水,0.023009741350352705,0.3486005089058524,1.231790759659018
祖玛珑香水,"安娜苏香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",0.023009741350352705,0.08130563798219585,1.2317907596590179
"祖玛珑香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",卡文克莱香水,0.029392005374538125,0.5794701986754968,1.2317620717293494
卡文克莱香水,"祖玛珑香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",0.029392005374538125,0.062477686540521236,1.2317620717293492
阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,"安娜苏香水, 菲拉格慕香水",0.02267383271750084,0.14316012725344646,1.231756355010145
"安娜苏香水, 菲拉格慕香水",阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,0.02267383271750084,0.19508670520231214,1.2317563550101447
"安娜苏香水, 马克.雅可布香水",迪奥香水,0.024017467248908297,0.3487804878048781,1.2316957440037033
迪奥香水,"安娜苏香水, 马克.雅可布香水",0.024017467248908297,0.08481613285883748,1.2316957440037033
卡文克莱香水,"迪奥香水, 兰蔻香水",0.05391333557272422,0.11460192788289898,1.2316604307126002
"迪奥香水, 兰蔻香水",卡文克莱香水,0.05391333557272422,0.5794223826714802,1.2316604307126
安娜苏香水,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 祖玛珑香水",0.025361101780315753,0.06660785178650198,1.2316246880025863
安娜苏香水,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 迪奥香水",0.025361101780315753,0.06660785178650198,1.2316246880025863
"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 迪奥香水",安娜苏香水,0.025361101780315753,0.4689440993788819,1.231624688002586
"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 祖玛珑香水",安娜苏香水,0.025361101780315753,0.4689440993788819,1.231624688002586
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,古驰香水,0.030063822640241853,0.19691969196919695,1.231575468471217
古驰香水,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.030063822640241853,0.1880252100840336,1.231575468471217
"万宝龙传奇女士香水 30ml, 迪奥香水",卡文克莱香水,0.0282163251595566,0.5793103448275863,1.2314222752957689
卡文克莱香水,"万宝龙传奇女士香水 30ml, 迪奥香水",0.0282163251595566,0.05997857907890039,1.2314222752957686
安娜苏香水,"Chanel香奈儿COCO可可小姐女士淡香水100ml, 菲拉格慕香水",0.024017467248908297,0.06307895897662108,1.2313840057272194
"Chanel香奈儿COCO可可小姐女士淡香水100ml, 菲拉格慕香水",安娜苏香水,0.024017467248908297,0.46885245901639344,1.2313840057272194
宝格丽女士香水,范思哲香水,0.03107154853879745,0.1915113871635611,1.23138099262618
范思哲香水,宝格丽女士香水,0.03107154853879745,0.19978401727861772,1.23138099262618
"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",迪奥香水,0.021666106818945246,0.34864864864864864,1.2312301625468884
迪奥香水,"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",0.021666106818945246,0.07651245551601422,1.2312301625468882
卡文克莱香水,"迪奥Dior香水 真我女士浓香100ML, 祖玛珑香水",0.02888814242526033,0.061406640485540884,1.2310273988246143
"迪奥Dior香水 真我女士浓香100ML, 祖玛珑香水",卡文克莱香水,0.02888814242526033,0.5791245791245792,1.231027398824614
"迪奥香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",安娜苏香水,0.021330198186093382,0.4686346863468634,1.230812052275794
安娜苏香水,"迪奥香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.021330198186093382,0.05602117335685928,1.2308120522757937
祖玛珑香水,"兰蔻香水, 菲拉格慕香水",0.030063822640241853,0.10623145400593473,1.23054878823217
"兰蔻香水, 菲拉格慕香水",祖玛珑香水,0.030063822640241853,0.34824902723735407,1.23054878823217
安娜苏香水,"迪奥香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",0.023681558616056433,0.06219673577415086,1.230296893020911
"迪奥香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",安娜苏香水,0.023681558616056433,0.4684385382059801,1.230296893020911
"卡文克莱香水, 菲拉格慕香水",浪凡香水,0.02737655357742694,0.19131455399061034,1.2301153935854148
浪凡香水,"卡文克莱香水, 菲拉格慕香水",0.02737655357742694,0.17602591792656588,1.2301153935854148
"古驰香水, 兰蔻香水",安娜苏香水,0.024857238831037957,0.46835443037974683,1.230075994036618
安娜苏香水,"古驰香水, 兰蔻香水",0.024857238831037957,0.06528451698279665,1.230075994036618
兰蔻香水,"祖玛珑香水, 菲拉格慕香水",0.030063822640241853,0.10616844602609726,1.2298189253684497
"祖玛珑香水, 菲拉格慕香水",兰蔻香水,0.030063822640241853,0.34824902723735407,1.2298189253684495
"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 卡文克莱香水",博柏利香水,0.029224051058112193,0.3515151515151515,1.2296834383790904
博柏利香水,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 卡文克莱香水",0.029224051058112193,0.10223266745005874,1.2296834383790902
马克.雅可布香水,LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.03056768558951965,0.1893860561914672,1.2296669340937796
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,马克.雅可布香水,0.03056768558951965,0.1984732824427481,1.2296669340937794
"安娜苏香水, 迪奥香水",Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.0235136042996305,0.19310344827586207,1.2296662364005164
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),"安娜苏香水, 迪奥香水",0.0235136042996305,0.14973262032085563,1.2296662364005164
安娜苏香水,"祖玛珑香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",0.020994289553241518,0.05513895015438906,1.2295779371506836
"祖玛珑香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",安娜苏香水,0.020994289553241518,0.46816479400749067,1.2295779371506834
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),0.030903594222371517,0.19574468085106383,1.22939222551396
Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.030903594222371517,0.1940928270042194,1.2293922255139598
范思哲香水,古驰香水,0.03056768558951965,0.19654427645788336,1.2292275441494092
古驰香水,范思哲香水,0.03056768558951965,0.19117647058823525,1.229227544149409
"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",博柏利香水,0.021834061135371178,0.3513513513513513,1.2291104265252324
博柏利香水,"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",0.021834061135371178,0.07638072855464158,1.2291104265252322
兰蔻香水,"安娜苏香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.023849512932482365,0.08422301304863583,1.2290779894401416
"安娜苏香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",兰蔻香水,0.023849512932482365,0.3480392156862745,1.2290779894401413
浪凡香水,范思哲香水,0.02972791400738999,0.19114470842332612,1.2290233196031142
范思哲香水,浪凡香水,0.02972791400738999,0.19114470842332612,1.2290233196031142
Dior迪奥真我香水女士 -100ml淡香水EDT,"卡文克莱香水, 菲拉格慕香水",0.02888814242526033,0.17586912065439675,1.229019653023801
"卡文克莱香水, 菲拉格慕香水",Dior迪奥真我香水女士 -100ml淡香水EDT,0.02888814242526033,0.2018779342723005,1.2290196530238007
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,迪奥Dior香水 真我女士浓香100ML,0.03056768558951965,0.1946524064171123,1.2290142394565076
迪奥Dior香水 真我女士浓香100ML,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.03056768558951965,0.19300106044538706,1.2290142394565076
马克.雅可布香水,"卡文克莱香水, 菲拉格慕香水",0.028384279475982533,0.17585848074921956,1.2289452985690767
